CustomerID,Name,Age,Gender,Geography,Native_Place,Marital_Status,Tenure,Account_Type,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Monthly_Income,CreditScore,Loan_Status,EMI_Amount,Exited,Branch_Code,Account_Open_Date,Last_Transaction_Date,Customer_Review,Review_Sentiment,Sentiment_Score
CID047463,Rahul Verma,56,Other,Rajasthan,Lucknow,Divorced,5,Premium,426536.3,4,1,0,1646647.77,137220.65,577,Auto,31836.63,1,BR099,2023-12-14,2024-08-25,Long waits ⏲️,Negative,0.6278406381607056
CID047464,Rohan Gupta,81,Female,Rajasthan,Pune,Single,14,Current,990388.38,2,0,1,1304658.39,108721.53,642,Home,46399.11,0,BR075,2016-07-14,2024-10-04,Great mobile app 🥰,Positive,0.9832854866981506
CID047465,Rohan Sharma,69,Female,Rajasthan,Jaipur,Married,10,Current,198653.96,3,1,1,624420.97,52035.08,853,Auto,10194.96,0,BR006,2018-03-05,2025-02-07,Very satisfied 👍,Positive,0.9811439514160156
CID047466,Amit Iyer,24,Female,Telangana,Bangalore,Married,4,Senior Citizen,160127.8,1,0,0,773540.85,64461.74,791,Gold,7550.57,0,BR038,2022-12-31,2024-10-03,App works fine 📱,Positive,0.8045811653137207
CID047467,Sunita Rao,79,Female,Telangana,Lucknow,Single,4,Senior Citizen,122399.26,3,1,0,931806.65,77650.55,482,Personal,15698.67,1,BR012,2022-05-29,2024-09-29,Long waits ⏲️,Negative,0.6278406381607056
CID047468,Amit Rao,20,Other,Telangana,Lucknow,Single,16,Current,666467.18,1,1,0,1492918.33,124409.86,534,Multiple,0.0,0,BR094,2024-08-23,2025-02-16,Great mobile app 🥰,Positive,0.9832854866981506
CID047469,Ananya Verma,43,Male,Rajasthan,Kolkata,Divorced,6,Joint,403903.91,4,0,0,1524564.66,127047.05,762,Gold,14845.43,0,BR096,2024-12-28,2024-07-21,Great mobile app 🥰,Positive,0.9832854866981506
CID047470,Amit Iyer,36,Male,Rajasthan,Kolkata,Divorced,3,Joint,274933.91,4,1,0,1097125.94,91427.16,709,Business,32690.72,1,BR008,2024-03-28,2024-08-24,Long waits ⏲️,Negative,0.6278406381607056
CID047471,Rohan Verma,67,Male,West Bengal,Bangalore,Married,4,Current,911533.61,4,1,0,477320.46,39776.71,514,Auto,7212.56,0,BR097,2024-09-10,2024-08-08,Excellent service! 😊,Positive,0.9848268032073975
CID047472,Ananya Singh,55,Male,Maharashtra,Lucknow,Divorced,18,Premium,312126.63,4,0,1,1066499.85,88874.99,480,Business,35575.57,0,BR085,2022-12-04,2024-09-26,Reasonable fees 💲,Neutral,0.7338849306106567
CID047473,Rahul Rao,72,Other,Rajasthan,Chennai,Single,15,Senior Citizen,213757.56,1,0,0,466179.6,38848.3,485,Gold,7003.36,0,BR008,2021-04-01,2024-12-14,Great mobile app 🥰,Positive,0.9832854866981506
CID047474,Ananya Gupta,67,Male,Telangana,Delhi,Single,11,Savings,556103.67,3,0,1,1306665.73,108888.81,393,Multiple,0.0,0,BR051,2018-06-29,2024-07-27,App works fine 📱,Positive,0.8045811653137207
CID047475,Neha Rao,72,Female,Maharashtra,Pune,Single,2,Savings,401593.87,4,0,1,1691407.6,140950.63,612,Education,35904.1,0,BR016,2024-03-13,2024-09-28,Professional staff 🌟,Positive,0.9108184576034546
CID047476,Rohan Singh,81,Other,Maharashtra,Bangalore,Divorced,6,Current,97981.09,4,1,1,1427127.6,118927.3,385,Multiple,0.0,0,BR090,2020-04-22,2024-10-10,Professional staff 🌟,Positive,0.9108184576034546
CID047477,Priya Rao,35,Female,West Bengal,Ahmedabad,Married,9,Savings,882639.09,1,1,0,1111259.0,92604.92,447,Business,40711.92,1,BR066,2018-07-22,2025-01-15,Long waits ⏲️,Negative,0.6278406381607056
CID047478,Rahul Kumar,48,Male,Gujarat,Pune,Single,15,Current,330550.16,4,0,0,868346.07,72362.17,465,Business,32411.8,1,BR077,2022-05-05,2025-03-18,Reasonable fees 💲,Neutral,0.7338849306106567
CID047479,Rohan Sharma,57,Other,Rajasthan,Hyderabad,Married,11,Current,508697.63,3,1,0,1608006.08,134000.51,446,Business,52426.59,0,BR056,2024-06-01,2024-05-31,No waiting time ⚡,Neutral,0.6319148540496826
CID047480,Neha Singh,82,Male,Karnataka,Chennai,Widowed,11,Student,566069.69,4,0,0,1552345.39,129362.12,814,Multiple,0.0,1,BR097,2016-07-18,2024-09-21,Poor service 😠,Negative,0.9434412717819214
CID047481,Rohan Kumar,32,Other,Rajasthan,Hyderabad,Single,7,Salary,855566.5,2,1,0,1432088.4,119340.7,537,Business,47744.41,1,BR083,2021-08-27,2025-02-10,Rude staff 😡,Negative,0.9344054460525513
CID047482,Neha Gupta,36,Other,Karnataka,Mumbai,Divorced,17,Salary,453548.16,3,1,0,1431417.82,119284.82,785,Multiple,0.0,1,BR061,2021-11-07,2025-02-12,Excellent service! 😊,Positive,0.9848268032073975
CID047483,Ananya Gupta,46,Other,Karnataka,Chennai,Single,15,Savings,469729.76,1,0,0,1751500.55,145958.38,877,Business,52104.08,0,BR081,2018-09-07,2024-08-04,App works fine 📱,Positive,0.8045811653137207
CID047484,Rohan Singh,53,Male,Rajasthan,Mumbai,Single,17,Senior Citizen,459522.45,3,0,1,1759066.62,146588.89,404,Multiple,0.0,0,BR030,2012-07-03,2025-03-03,Rude staff 😡,Negative,0.9344054460525513
CID047485,Ananya Rao,81,Female,Gujarat,Pune,Divorced,11,NRI,692957.57,4,1,1,539452.58,44954.38,650,Business,19667.24,1,BR091,2016-01-03,2024-11-19,Reasonable fees 💲,Neutral,0.7338849306106567
CID047486,Priya Iyer,50,Male,Maharashtra,Mumbai,Single,8,Joint,829766.69,2,1,0,902436.65,75203.05,725,Home,28301.79,0,BR087,2025-02-14,2024-12-10,Great mobile app 🥰,Positive,0.9832854866981506
CID047487,Neha Rao,51,Female,Karnataka,Ahmedabad,Divorced,3,Senior Citizen,602646.79,1,1,1,956108.39,79675.7,391,Personal,22738.29,0,BR042,2023-07-13,2025-01-11,Excellent service! 😊,Positive,0.9848268032073975
CID047488,Ananya Sharma,69,Male,Rajasthan,Jaipur,Single,3,Savings,71194.47,2,1,1,1202498.08,100208.17,659,Auto,23035.48,0,BR042,2024-07-04,2024-11-09,Very satisfied 👍,Positive,0.9811439514160156
CID047489,Neha Rao,54,Female,Gujarat,Jaipur,Divorced,17,Student,349673.73,3,0,1,370625.97,30885.5,499,Multiple,0.0,0,BR008,2017-10-25,2025-04-24,Average experience 😐,Neutral,0.6517417430877686
CID047490,Priya Verma,28,Female,Delhi,Pune,Single,3,NRI,442957.39,4,1,0,1012241.77,84353.48,333,Multiple,54346.6,1,BR054,2023-05-02,2024-11-18,Excellent service! 😊,Positive,0.9848268032073975
CID047491,Neha Iyer,26,Female,Gujarat,Hyderabad,Married,20,Student,679336.76,4,0,0,589005.37,49083.78,657,Home,21069.47,1,BR028,2023-01-31,2024-11-18,Very satisfied 👍,Positive,0.9811439514160156
CID047492,Ananya Rao,20,Female,Tamil Nadu,Hyderabad,Divorced,11,Senior Citizen,924136.59,1,1,0,334976.88,27914.74,326,Gold,4090.05,0,BR064,2024-11-14,2024-11-29,No waiting time ⚡,Neutral,0.6319148540496826
CID047493,Neha Kumar,63,Male,Telangana,Delhi,Married,19,NRI,311071.0,2,0,0,301669.25,25139.1,795,Home,9942.14,1,BR036,2022-06-17,2025-02-07,Long wait ⏱️,Negative,0.7351260185241699
CID047494,Ananya Gupta,21,Other,Uttar Pradesh,Ahmedabad,Single,19,Senior Citizen,771637.01,4,1,0,1591330.89,132610.91,832,Auto,27696.26,0,BR018,2021-08-10,2025-01-07,Long wait ⏱️,Negative,0.7351260185241699
CID047495,Amit Rao,71,Male,Tamil Nadu,Ahmedabad,Single,1,Savings,424313.35,4,0,1,798126.22,66510.52,781,Business,27576.23,0,BR028,2024-12-24,2024-11-02,Great mobile app 🥰,Positive,0.9832854866981506
CID047496,Rahul Rao,46,Male,Maharashtra,Lucknow,Divorced,7,Joint,896820.59,3,0,1,1851173.28,154264.44,730,Gold,21351.67,0,BR053,2019-10-20,2024-11-02,Staff is okay 👨‍💼,Positive,0.7161530256271362
CID047497,Priya Rao,65,Male,Karnataka,Pune,Divorced,2,Joint,506205.05,4,0,1,403137.57,33594.8,588,Multiple,0.0,0,BR057,2024-10-21,2024-07-06,Average experience 😐,Neutral,0.6517417430877686
CID047498,Ananya Verma,25,Male,Delhi,Bangalore,Divorced,10,Premium,584512.01,1,0,0,235747.77,19645.65,755,Business,8120.95,1,BR062,2023-02-27,2024-10-05,Too many fees 💸,Negative,0.7381492853164673
CID047499,Ananya Verma,75,Other,West Bengal,Jaipur,Married,8,Current,709033.87,2,1,0,534002.97,44500.25,407,Gold,7448.8,1,BR029,2023-11-08,2024-11-09,App crashes 📵,Negative,0.9142545461654663
CID047500,Rohan Gupta,20,Female,Tamil Nadu,Hyderabad,Divorced,3,Joint,829538.2,4,0,0,253240.76,21103.4,713,Personal,4579.94,0,BR055,2024-08-29,2024-09-13,Great mobile app 🥰,Positive,0.9832854866981506
CID047501,Sunita Kumar,38,Female,Delhi,Ahmedabad,Widowed,20,Student,41476.75,1,0,0,627196.3,52266.36,817,Home,22272.78,1,BR083,2009-09-14,2024-08-10,Rude staff 😡,Negative,0.9344054460525513
CID047502,Neha Sharma,64,Male,Uttar Pradesh,Mumbai,Widowed,10,Savings,544462.9,3,1,1,1685697.33,140474.78,716,Multiple,89801.74,0,BR072,2020-03-12,2024-11-08,Professional staff 🌟,Positive,0.9108184576034546
CID047503,Rohan Gupta,62,Other,Rajasthan,Pune,Single,3,Savings,909565.91,4,1,1,790015.07,65834.59,537,Multiple,40063.47,0,BR019,2024-08-03,2025-01-04,Reasonable fees 💲,Neutral,0.7338849306106567
CID047504,Ananya Sharma,19,Male,Delhi,Kolkata,Divorced,0,Salary,559590.24,1,0,0,708793.25,59066.1,839,Business,21315.68,0,BR011,2025-04-21,2024-11-11,Great mobile app 🥰,Positive,0.9832854866981506
CID047505,Priya Sharma,49,Other,Telangana,Bangalore,Widowed,10,Current,756853.65,2,1,1,1504193.13,125349.43,462,Education,40570.28,0,BR094,2020-08-27,2024-07-07,Poor service 😠,Negative,0.9434412717819214
CID047506,Rohan Rao,45,Male,Delhi,Delhi,Single,15,Student,173342.1,2,1,1,1002562.42,83546.87,844,Auto,15693.16,0,BR043,2022-10-17,2025-02-23,Long waits ⏲️,Negative,0.6278406381607056
CID047507,Amit Sharma,75,Male,Karnataka,Kolkata,Married,3,Senior Citizen,609638.03,1,0,1,1178525.65,98210.47,707,Auto,20142.48,0,BR049,2022-10-25,2024-12-28,Reasonable fees 💲,Neutral,0.7338849306106567
CID047508,Amit Verma,73,Male,Karnataka,Pune,Married,9,Joint,813645.23,4,0,1,1053644.32,87803.69,512,Education,29042.89,0,BR010,2020-09-30,2024-07-19,Average experience 😐,Neutral,0.6517417430877686
CID047509,Rahul Sharma,56,Other,Telangana,Jaipur,Divorced,13,Premium,349666.55,1,0,1,707288.36,58940.7,455,Multiple,0.0,0,BR031,2021-09-25,2024-08-29,Staff is okay 👨‍💼,Positive,0.7161530256271362
CID047510,Sunita Sharma,62,Male,Rajasthan,Delhi,Married,7,Salary,55048.37,3,1,0,1511523.85,125960.32,772,Business,48879.7,0,BR037,2020-05-24,2024-12-17,Professional staff 🌟,Positive,0.9108184576034546
CID047511,Sunita Gupta,51,Other,Maharashtra,Kolkata,Widowed,4,Savings,356908.53,4,0,1,429262.51,35771.88,417,Gold,5617.02,0,BR051,2024-06-16,2024-10-06,Excellent service! 😊,Positive,0.9848268032073975
CID047512,Rohan Gupta,48,Other,Maharashtra,Mumbai,Widowed,12,Current,501849.18,2,0,0,655142.21,54595.18,603,Personal,13378.28,0,BR007,2023-01-01,2024-05-24,Excellent service! 😊,Positive,0.9848268032073975
CID047513,Neha Sharma,43,Female,Telangana,Bangalore,Widowed,0,Savings,294352.53,4,1,0,1928217.49,160684.79,572,Home,65798.22,1,BR075,2025-04-21,2025-01-17,App crashes 📵,Negative,0.9142545461654663
CID047514,Ananya Sharma,64,Male,West Bengal,Hyderabad,Widowed,9,Savings,217139.7,1,0,1,1205271.86,100439.32,697,Business,40035.57,0,BR076,2021-03-14,2024-09-28,Very satisfied 👍,Positive,0.9811439514160156
CID047515,Ananya Verma,82,Other,Delhi,Pune,Married,20,NRI,582235.32,1,0,1,625088.36,52090.7,615,Gold,9959.35,0,BR013,2016-09-24,2024-09-14,Excellent service! 😊,Positive,0.9848268032073975
CID047516,Sunita Kumar,36,Male,Delhi,Chennai,Divorced,14,NRI,175523.8,1,0,0,1391735.99,115978.0,336,Personal,27639.18,0,BR060,2017-11-26,2024-08-04,Great mobile app 🥰,Positive,0.9832854866981506
CID047517,Neha Gupta,25,Male,Rajasthan,Chennai,Widowed,5,Joint,820897.24,1,0,1,223184.97,18598.75,460,Multiple,0.0,0,BR074,2021-04-08,2025-04-18,Too many fees 💸,Negative,0.7381492853164673
CID047518,Rahul Rao,34,Female,Karnataka,Pune,Single,17,Student,592654.42,4,1,0,1815042.1,151253.51,725,Multiple,93292.86,1,BR031,2017-07-06,2024-08-11,Long waits ⏲️,Negative,0.6278406381607056
CID047519,Sunita Kumar,77,Other,Maharashtra,Bangalore,Widowed,3,Premium,908250.79,4,0,0,1648871.31,137405.94,881,Auto,27787.15,1,BR098,2023-03-25,2025-03-03,Too many fees 💸,Negative,0.7381492853164673
CID047520,Ananya Rao,54,Female,West Bengal,Chennai,Divorced,3,Student,315486.33,2,1,1,1513023.65,126085.3,358,Personal,29053.74,0,BR007,2023-11-14,2024-11-16,Very satisfied 👍,Positive,0.9811439514160156
CID047521,Rohan Sharma,22,Male,Uttar Pradesh,Jaipur,Married,10,Joint,188719.29,3,0,1,1957453.04,163121.09,623,Home,73218.3,0,BR088,2021-07-10,2024-08-16,Long waits ⏲️,Negative,0.6278406381607056
CID047522,Rahul Sharma,21,Other,Tamil Nadu,Ahmedabad,Widowed,1,Current,173438.59,3,1,1,959755.16,79979.6,829,Business,32425.37,0,BR092,2024-06-03,2025-03-25,Very satisfied 👍,Positive,0.9811439514160156
CID047523,Amit Kumar,24,Female,Telangana,Delhi,Married,20,Senior Citizen,271839.76,2,1,1,1145102.89,95425.24,783,Multiple,0.0,0,BR046,2020-11-05,2025-03-24,Long waits ⏲️,Negative,0.6278406381607056
CID047524,Neha Verma,37,Female,Telangana,Jaipur,Widowed,4,Current,590284.32,1,1,1,1475696.16,122974.68,559,Multiple,0.0,0,BR023,2024-02-11,2025-04-03,Very satisfied 👍,Positive,0.9811439514160156
CID047525,Ananya Rao,71,Male,Karnataka,Jaipur,Widowed,6,Salary,506643.86,1,1,1,680536.39,56711.37,698,Business,20618.55,0,BR010,2021-02-16,2024-12-17,Very satisfied 👍,Positive,0.9811439514160156
CID047526,Amit Verma,55,Male,Karnataka,Bangalore,Married,15,Salary,575981.49,1,0,1,1328162.14,110680.18,725,Home,43607.22,0,BR024,2011-09-11,2025-01-16,Professional staff 🌟,Positive,0.9108184576034546
CID047527,Rohan Verma,44,Female,Telangana,Delhi,Widowed,15,Student,262892.72,4,0,1,1399294.36,116607.86,437,Home,47103.74,1,BR047,2015-05-21,2024-11-23,Poor service 😠,Negative,0.9434412717819214
CID047528,Amit Sharma,71,Female,Maharashtra,Jaipur,Widowed,13,Savings,721974.62,3,1,0,790621.95,65885.16,683,Multiple,42018.39,1,BR046,2022-03-31,2024-06-16,Excellent service! 😊,Positive,0.9848268032073975
CID047529,Rahul Verma,61,Female,Rajasthan,Mumbai,Widowed,13,Premium,63168.61,3,1,1,1432354.47,119362.87,467,Multiple,0.0,0,BR046,2021-01-31,2025-03-04,Excellent service! 😊,Positive,0.9848268032073975
CID047530,Amit Gupta,49,Female,Tamil Nadu,Delhi,Married,5,Student,120246.76,2,0,1,1446616.98,120551.41,647,Personal,33986.93,0,BR086,2023-06-17,2024-09-13,Great mobile app 🥰,Positive,0.9832854866981506
CID047531,Rohan Gupta,36,Other,Delhi,Ahmedabad,Widowed,20,NRI,585719.18,3,0,1,981341.48,81778.46,354,Education,21950.98,0,BR014,2019-05-03,2024-07-29,Excellent service! 😊,Positive,0.9848268032073975
CID047532,Ananya Iyer,85,Male,Delhi,Jaipur,Married,17,Joint,213462.48,3,1,1,902768.81,75230.73,728,Multiple,43758.1,0,BR015,2022-07-25,2025-04-19,Long wait ⏱️,Negative,0.7351260185241699
CID047533,Rohan Iyer,59,Male,Rajasthan,Delhi,Divorced,18,Senior Citizen,296135.17,2,0,1,1055604.07,87967.01,586,Business,36181.97,0,BR099,2015-11-10,2024-08-29,Excellent service! 😊,Positive,0.9848268032073975
CID047534,Ananya Iyer,50,Other,Karnataka,Lucknow,Single,12,Joint,81673.26,2,1,0,302879.19,25239.93,304,Auto,5997.25,1,BR097,2020-06-29,2024-10-15,Reasonable fees 💲,Neutral,0.7338849306106567
CID047535,Ananya Iyer,32,Male,Tamil Nadu,Hyderabad,Divorced,16,Savings,995711.39,2,1,0,1142229.04,95185.75,754,Gold,16047.88,1,BR069,2013-11-01,2025-04-26,App works fine 📱,Positive,0.8045811653137207
CID047536,Priya Verma,31,Female,Rajasthan,Pune,Single,12,Salary,779012.35,2,1,0,695138.36,57928.2,735,Auto,12580.09,1,BR031,2014-11-15,2024-07-21,Poor service 😠,Negative,0.9434412717819214
CID047537,Priya Iyer,71,Male,West Bengal,Ahmedabad,Divorced,3,Salary,965727.14,4,1,0,457891.44,38157.62,608,Gold,6919.66,1,BR076,2025-04-18,2025-05-03,Average experience 😐,Neutral,0.6517417430877686
CID047538,Priya Singh,28,Other,Delhi,Lucknow,Widowed,10,Salary,562577.07,2,1,0,239693.3,19974.44,778,Gold,3661.28,0,BR058,2019-06-17,2024-05-22,App works fine 📱,Positive,0.8045811653137207
CID047539,Rahul Gupta,22,Female,Tamil Nadu,Ahmedabad,Single,1,Salary,144196.42,3,1,1,1755635.38,146302.95,818,Business,52802.26,0,BR001,2024-05-23,2025-02-18,Long waits ⏲️,Negative,0.6278406381607056
CID047540,Rahul Sharma,55,Female,Uttar Pradesh,Lucknow,Single,12,Current,428137.36,2,0,1,887739.92,73978.33,650,Home,31254.37,1,BR069,2022-11-05,2024-08-14,Average experience 😐,Neutral,0.6517417430877686
CID047541,Amit Iyer,59,Other,Maharashtra,Ahmedabad,Widowed,5,Current,941119.06,2,0,0,711993.43,59332.79,361,Multiple,0.0,0,BR025,2024-11-22,2024-05-28,Great mobile app 🥰,Positive,0.9832854866981506
CID047542,Rahul Singh,46,Other,Karnataka,Lucknow,Widowed,15,Student,417246.6,3,0,0,1687304.47,140608.71,617,Home,50239.39,0,BR061,2017-07-22,2025-01-20,Professional staff 🌟,Positive,0.9108184576034546
CID047543,Priya Verma,63,Female,Maharashtra,Delhi,Widowed,19,Joint,376806.74,3,0,1,681510.02,56792.5,768,Multiple,36044.44,1,BR053,2022-11-07,2024-05-23,Too many fees 💸,Negative,0.7381492853164673
CID047544,Neha Kumar,26,Other,Karnataka,Chennai,Single,5,Salary,826438.48,1,0,1,1096852.93,91404.41,800,Gold,14757.94,0,BR064,2022-01-05,2024-10-02,Poor service 😠,Negative,0.9434412717819214
CID047545,Neha Gupta,48,Female,Tamil Nadu,Hyderabad,Married,20,Premium,767481.68,2,0,0,1236505.0,103042.08,511,Home,44995.07,1,BR004,2017-01-28,2024-12-17,Too many fees 💸,Negative,0.7381492853164673
CID047546,Neha Iyer,78,Male,Maharashtra,Jaipur,Married,13,Student,378157.14,1,1,1,1693674.4,141139.53,392,Business,50755.18,0,BR055,2015-09-02,2024-06-16,Professional staff 🌟,Positive,0.9108184576034546
CID047547,Rohan Sharma,25,Other,Gujarat,Pune,Widowed,5,NRI,823551.62,4,1,1,1763998.27,146999.86,803,Business,62561.05,0,BR014,2022-07-10,2024-10-10,No waiting time ⚡,Neutral,0.6319148540496826
CID047548,Sunita Rao,33,Other,West Bengal,Delhi,Married,8,Salary,166933.4,3,0,0,897805.08,74817.09,543,Multiple,0.0,0,BR064,2022-12-01,2024-08-16,Excellent service! 😊,Positive,0.9848268032073975
CID047549,Rohan Rao,83,Other,Uttar Pradesh,Kolkata,Divorced,15,Savings,310492.52,1,0,0,910085.93,75840.49,599,Auto,17374.01,0,BR032,2019-08-01,2025-03-14,Great mobile app 🥰,Positive,0.9832854866981506
CID047550,Priya Rao,55,Other,Tamil Nadu,Chennai,Married,10,Current,127503.33,2,0,0,1699407.68,141617.31,728,Personal,35701.93,1,BR032,2017-11-21,2024-06-06,App crashes 📵,Negative,0.9142545461654663
CID047551,Ananya Sharma,18,Male,Gujarat,Bangalore,Single,10,Premium,760487.27,2,1,1,1469596.4,122466.37,329,Auto,18882.16,0,BR070,2019-09-13,2024-09-19,No waiting time ⚡,Neutral,0.6319148540496826
CID047552,Rahul Rao,79,Male,Rajasthan,Jaipur,Single,17,Joint,713718.31,3,1,1,1183096.59,98591.38,613,Education,27677.35,0,BR026,2022-07-10,2024-08-24,Professional staff 🌟,Positive,0.9108184576034546
CID047553,Priya Gupta,27,Female,West Bengal,Mumbai,Widowed,7,Joint,248319.68,3,1,1,1704073.79,142006.15,564,Business,59508.92,0,BR072,2024-04-16,2025-02-15,App crashes 📵,Negative,0.9142545461654663
CID047554,Neha Rao,37,Male,Delhi,Pune,Divorced,15,Joint,590790.91,1,0,1,1430038.23,119169.85,319,Business,52684.23,0,BR078,2016-07-21,2025-03-30,No waiting time ⚡,Neutral,0.6319148540496826
CID047555,Rohan Rao,50,Female,Delhi,Jaipur,Single,20,Salary,327548.74,2,1,1,682703.64,56891.97,767,Home,23026.3,0,BR091,2007-04-23,2025-03-07,Too many fees 💸,Negative,0.7381492853164673
CID047556,Priya Verma,80,Male,Telangana,Hyderabad,Divorced,20,Joint,968770.16,1,1,0,820521.92,68376.83,397,Auto,16264.37,1,BR040,2011-01-13,2024-12-26,Too many fees 💸,Negative,0.7381492853164673
CID047557,Rahul Kumar,26,Male,Uttar Pradesh,Mumbai,Divorced,19,Premium,712084.28,2,0,0,754746.53,62895.54,370,Auto,14795.17,1,BR072,2009-04-08,2025-03-31,App crashes 📵,Negative,0.9142545461654663
CID047558,Rohan Sharma,20,Other,Delhi,Chennai,Widowed,6,Senior Citizen,665875.48,2,1,0,679552.85,56629.4,497,Education,16339.25,0,BR089,2019-11-27,2024-09-26,Great mobile app 🥰,Positive,0.9832854866981506
CID047559,Sunita Rao,53,Other,Rajasthan,Bangalore,Married,14,Savings,780219.57,3,1,0,547508.62,45625.72,392,Business,19339.09,1,BR061,2023-09-04,2025-05-06,App crashes 📵,Negative,0.9142545461654663
CID047560,Rahul Singh,49,Male,Rajasthan,Jaipur,Married,0,Joint,37371.32,1,1,0,1104329.53,92027.46,740,Multiple,0.0,0,BR007,2025-04-21,2024-06-10,Excellent service! 😊,Positive,0.9848268032073975
CID047561,Amit Verma,67,Female,Gujarat,Mumbai,Married,12,Student,762492.8,4,0,1,827269.4,68939.12,875,Gold,13682.03,0,BR079,2014-09-26,2024-07-12,Very satisfied 👍,Positive,0.9811439514160156
CID047562,Priya Singh,64,Other,Tamil Nadu,Delhi,Single,2,Student,216168.6,3,1,1,487871.22,40655.93,743,Multiple,0.0,0,BR027,2023-05-28,2024-10-26,Very satisfied 👍,Positive,0.9811439514160156
CID047563,Amit Verma,26,Female,Maharashtra,Hyderabad,Divorced,13,Current,567566.7,3,0,1,932708.16,77725.68,449,Multiple,44902.53,1,BR099,2014-04-03,2024-07-07,App works fine 📱,Positive,0.8045811653137207
CID047564,Sunita Singh,56,Female,Rajasthan,Mumbai,Divorced,16,Premium,54279.25,1,1,1,1008616.17,84051.35,422,Gold,11395.83,0,BR062,2014-12-17,2025-01-17,Very satisfied 👍,Positive,0.9811439514160156
CID047565,Neha Rao,44,Female,Karnataka,Kolkata,Single,6,Savings,654437.15,2,1,1,1501285.31,125107.11,535,Gold,18286.8,0,BR057,2022-10-23,2024-06-10,Average experience 😐,Neutral,0.6517417430877686
CID047566,Priya Sharma,30,Male,Tamil Nadu,Pune,Single,7,Savings,52606.39,1,1,0,1461242.94,121770.24,671,Personal,30077.14,0,BR086,2023-07-25,2024-12-31,Excellent service! 😊,Positive,0.9848268032073975
CID047567,Ananya Gupta,75,Other,Delhi,Hyderabad,Widowed,10,Student,169937.33,2,0,1,1908959.85,159079.99,841,Gold,26937.45,0,BR012,2022-06-11,2025-02-05,Great mobile app 🥰,Positive,0.9832854866981506
